text,label
"Hi David, your monthly cloud usage report is ready. Total spend: $39. — Thanks.",0
FW: IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://kbizokgs4k.xyz/verify?id=xmxi5j1rcqhv Do not ignore this message.,1
"Dear Lisa, thank you for your purchase. Your invoice #425924 is attached for your records.",0
"Dear David, your order #958847 has been shipped and will arrive by Friday.",0
"Dear Michael, thank you for your purchase. Your invoice #840020 is attached for your records.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://uxlzij1k3k.tk/verify?id=zvxq4nhhkrg1 Time sensitive.,1
"Dear James, you have an unclaimed tax refund of $8406. Submit your details to receive payment: http://qpdraxtu5v.tk/verify?id=wxec6gplp9l4",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://x4b3v5ag7i.tk/verify?id=7hhnndo8perh,1
Your PayPal account has been limited. Please update your information to restore access: http://b0zx10jxba.tk/verify?id=k0nk9hwekfdi,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://jblcz8o1o1.ml/verify?id=djh3874r6a4d,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://5df0pgu20s.xyz/verify?id=un1bbdxulgd5,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://cu43fa14oh.tk/verify?id=cbyubob4o6tb,1
"Dear David, your order #497488 has been shipped and will arrive by Thursday.",0
"Dear customer, your refund of $182 has been processed. It will appear in your account within 5 business days.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://sclyk0a70z.ml/verify?id=dq9gbv30thj8,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://a9g0aeqyad.ml/verify?id=htppthgh3h6r,1
Wire transfer of $31461 is pending your approval. Review and authorize the transaction: http://oge1ni3o6s.ml/verify?id=x5qt0icaptjx,1
Congratulations! You have been selected as the winner of our $43292 lottery. Claim your prize now: http://t8swf52tqn.xyz/verify?id=kid60ty56bgv,1
"Dear Bob, your order #506877 has been shipped and will arrive by Wednesday.",0
You have received a secure document from James. Click here to view: http://xovvzryfbm.xyz/verify?id=hny01gymgtmt,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://no6xpf1a01.ml/verify?id=vii6x502c0st,1
"Dear Bob, you have an unclaimed tax refund of $1652. Submit your details to receive payment: http://8qfl0uljbv.ml/verify?id=637kxoqrecvx",1
"Dear David, thank you for your purchase. Your invoice #771692 is attached for your records.",0
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $62.
Thanks.",0
"Hello, your flight booking confirmation for Monday is attached. Have a great trip! — Thanks.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://hs3qib2ow9.xyz/verify?id=5amxbwsxalgq",1
RE: URGENT Wire transfer of $20004 is pending your approval. Review and authorize the transaction: http://a44czbpwmb.xyz/verify?id=661x9adh88ah Time sensitive.,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://eqd2902ctl.ml/verify?id=roq65khkmlj5,1
"Dear David, your order #662428 has been shipped and will arrive by Tuesday.",0
"Dear Emma, your order #504535 has been shipped and will arrive by Thursday.",0
Congratulations! You have been selected as the winner of our $20381 lottery. Claim your prize now: http://o8ptnkt08g.ml/verify?id=zkgk2i8yakuc,1
"Dear James, you have an unclaimed tax refund of $37758. Submit your details to receive payment: http://9xaquw6l0w.xyz/verify?id=cjvm8w3wv13y",1
"Dear Bob, thank you for your purchase. Your invoice #978234 is attached for your records.",0
"FW: Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://8gqujweeex.tk/verify?id=dh03ix89i7ga Time sensitive.",1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://zvs2m01zpe.tk/verify?id=jqdm4w102m40,1
"Dear David, thank you for your purchase. Your invoice #355591 is attached for your records.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://ta831u166y.xyz/verify?id=s60xra0t1e0u,1
"Dear James, your order #707386 has been shipped and will arrive by Friday.",0
"Dear Lisa, your order #908954 has been shipped and will arrive by Friday.",0
Wire transfer of $22353 is pending your approval. Review and authorize the transaction: http://ihehxol4w0.ml/verify?id=prpkgywxbcua,1
"Dear James, thank you for your purchase. Your invoice #504763 is attached for your records.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://w3l3d6s9fl.xyz/verify?id=1o0ezf56n7p2,1
"Dear Michael, your order #846287 has been shipped and will arrive by Friday.",0
"Dear Lisa, your account has been flagged for review. Provide your login credentials to continue: http://ojhn87e5cw.tk/verify?id=i4xeyqjbf4vx",1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://claq9xmdeb.tk/verify?id=yuudr36fenwx,1
"Dear Michael, thank you for your purchase. Your invoice #516092 is attached for your records.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://x1s76oejlk.xyz/verify?id=h71mo2u7p7ru",1
Act now! Limited time offer - get a free $15482 gift card. Click to claim: http://wqgf4bcg5a.tk/verify?id=96h94asnqngb,1
"Dear Sarah, thank you for your purchase. Your invoice #187121 is attached for your records. (see attached) Thanks.",0
"Dear John, thank you for your purchase. Your invoice #309478 is attached for your records.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://hzol8yoadv.xyz/verify?id=aopig0mb6skv,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://nda60vqjng.ml/verify?id=wqhpr56rcchc,1
"Dear David, your order #877398 has been shipped and will arrive by Wednesday.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://mdhxetspyv.tk/verify?id=ltjoqvnpzo3s,1
"Dear Emily, you have an unclaimed tax refund of $21284. Submit your details to receive payment: http://hjvf4ahnnw.xyz/verify?id=tyw3g8u7edym",1
"Dear James, thank you for your purchase. Your invoice #777290 is attached for your records.",0
Congratulations! You have been selected as the winner of our $34461 lottery. Claim your prize now: http://nseeyn4sai.tk/verify?id=w24ug6iz1679,1
"Dear Emily, thank you for your purchase. Your invoice #997684 is attached for your records.",0
RE: URGENT You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://a1rlowc2i4.tk/verify?id=2e8h4ixqv4ue,1
Your PayPal account has been limited. Please update your information to restore access: http://yvvyb8fojo.ml/verify?id=u79wkr6lsqmi,1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $445.",0
"Hi David, just a quick reminder about the project deadline this Tuesday. Please submit your work on time.
Thanks.",0
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $183.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://tlw0etp6rg.tk/verify?id=4p52vo7t1fo4,1
Wire transfer of $26647 is pending your approval. Review and authorize the transaction: http://jqz2lmp0qd.ml/verify?id=xna5tw5aluwr,1
"Dear Lisa, your order #198864 has been shipped and will arrive by Monday.",0
"Hi Michael, just a quick reminder about the project deadline this Wednesday. Please submit your work on time.",0
You have received a secure document from Michael. Click here to view: http://x01m8logyu.tk/verify?id=gmplgxr66um8,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://8xeyor635j.tk/verify?id=01p3814xjt04,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://2rc8kfx5mf.xyz/verify?id=nesdz6dhb0p9,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://5i37oiufcj.ml/verify?id=bglldpxm6e0c",1
"Dear customer, your refund of $489 has been processed. It will appear in your account within 5 business days.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://4qjj74xtxe.ml/verify?id=ezwl6qc616m3",1
"Dear Sarah, your order #367015 has been shipped and will arrive by Friday.",0
"Dear John, your order #385966 has been shipped and will arrive by Friday.",0
"Dear Emma, your order #750264 has been shipped and will arrive by Thursday.",0
"Hi everyone, the office will be closed on Monday for the public holiday. Enjoy your day off!
Thanks.",0
"Dear customer, your refund of $205 has been processed. It will appear in your account within 5 business days.",0
"Dear Sarah, thank you for your purchase. Your invoice #445148 is attached for your records.
Thanks.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://9us62t40ne.xyz/verify?id=xqfhj6h7xajq,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://8ros4r13sg.xyz/verify?id=hb4n2jtjb83e,1
Act now! Limited time offer - get a free $30547 gift card. Click to claim: http://tljupu4w7u.xyz/verify?id=7k4tzj460jjw,1
"Dear Alice, thank you for your purchase. Your invoice #785376 is attached for your records.",0
"Dear James, your order #245674 has been shipped and will arrive by Thursday.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://h95ccprk6p.xyz/verify?id=1t6hmx1gsmyx,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://lpoop7y079.ml/verify?id=iti8rv0c12vr,1
"Dear Lisa, thank you for your purchase. Your invoice #561376 is attached for your records.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://dbo0vydir7.xyz/verify?id=z6fqofvzhpqe,1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://z6d4864x71.tk/verify?id=h6ak46ta4r47,1
Your PayPal account has been limited. Please update your information to restore access: http://cfrovxcmbs.ml/verify?id=6sxq1kivu9wa,1
"Dear James, your order #133881 has been shipped and will arrive by Thursday.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://z86cgna609.xyz/verify?id=g37c4g3d0agp",1
